tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,breed,confidence,retweet_count,favorite_count
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas.,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,10,None,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,0.432416,3652,13242
813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined.,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12.0,10,Toby,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,,,3225,11515
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af.,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,4207,11694
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf.,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10,Baron,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,3220,10989
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time.,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10,Tyr,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,2276,8865
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared.,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10,Bauer,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,8503,23337
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today.,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10,Swagger,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,2191,8380
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10,Brandi,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,1665,7373
812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,I'm happy to inform you all that Jake is in excellent hands.,"https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10,None,,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,,,1424,6787
812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.  ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10,Mary,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,,,2231,8900
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas.,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10,Moe,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,4252,15224
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera.,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10,Ted,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,1647,8102
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon.,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10,Halo,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,1884,8429
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10,Augie,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,3650,14265
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper.,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,7444,23302
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat.,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10,Hunter,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,2090,10093
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it.,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11.0,10,Pavlov,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,3057,12192
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too.,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10,Phil,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,13369,39640
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus.",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10,Gus,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,3901,16380
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10.0,10,None,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,4521,17250
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea""",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12.0,10,None,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,1696,7727
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10,Kyro,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,6554,22246
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry.,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11.0,10,Wallace,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,4046,14685
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors.,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10,Ito,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,3536,11271
808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12.0,10,None,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,,,2509,8784
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed.,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12.0,10,Koda,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.4542390000000001,3007,12595
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10,None,"doggo,pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,2525,9701
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it.,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12.0,10,Cooper,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,4098,14015
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write.,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,4288,16236
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help.,https://twitter.com/dog_rates/status/807106840509214720/video/1,13.0,10,Stephan,,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,56625,107015
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12.0,10,Lennon,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,4418,14514
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good""","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10,None,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,,,37911,75639
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11.0,10,Waffles,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,2752,11363
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating...,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11.0,10,,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,1388,7145
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,10,Major,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,2209,9178
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi.,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10,Duke,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,2132,7335
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10,Zeke,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,1905,6368
805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12.0,10,Sansa,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,,,2929,9773
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom.,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10,Shooter,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,1972,8680
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12.0,10,Django,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,4480,15326
804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry.,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13.0,10,Bo,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,,,18876,49774
803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12.0,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,3220,11203
803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,Pupper hath acquire enemy.,https://twitter.com/dog_rates/status/803638050916102144/video/1,13.0,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,4828,12270
803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12.0,10,Sonny,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,,,2169,8601
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10,Winston,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,2887,11207
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset.,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12.0,10,Marley,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,2336,10085
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10,Winnie,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,2926,9959
802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13.0,10,Severus,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,,,6808,18124
802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12.0,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,3040,10132
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12.0,10,Ronnie,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,1992,8608
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening.,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,10,Wallace,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,2391,9141
801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10,None,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,,,960,6802
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo.,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13.0,10,Milo,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,6961,27386
801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size.,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12.0,10,Bones,"doggo,pupper",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,2429,8992
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10,Mauve,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,3214,11701
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other.,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,10,Chef,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,3495,14685
800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck.,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10,None,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,,,2489,10538
800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords.,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,3265,12456
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,10,Peaches,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,2980,17092
800018252395122689,2016-11-19 16:49:49,Twitter for iPhone,Here's a doggo doin a struggle.,https://twitter.com/dog_rates/status/800018252395122689/video/1,11.0,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,,,15351,31768
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance.,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,2506,9390
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets.,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10,Longfellow,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,2213,8965
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10,Jeffrey,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,3227,11065
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear.,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,10,Mister,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,2863,9058
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament.,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10,Iroh,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,5203,14712
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too.,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,10,Shadow,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,1663,8246
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now.,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,10,Cooper,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,2954,11548
797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control.,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,3652,13018
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time.,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,10,Cassie,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,5656,16198
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ.,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10,Pancake,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,7726,22328
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip.,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,10,Tyr,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,2198,8564
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense.,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10,Romeo,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,3562,13256
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,Here's a sleepy doggo that requested some assistance.,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,10,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,2042,8472
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred.,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,10,Snicku,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,4861,12334
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified.,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,10,Ruby,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,16628,36177
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue.,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10,None,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,2813,10139
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af.,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10,Yogi,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,2703,9469
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better.,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10,Daisy,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,4284,12071
795464331001561088,2016-11-07 03:14:10,Twitter for iPhone,Elder doggo does a splash. Both,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,27728,55683
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football.,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,10,Brody,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,3323,11270
